"","rab.all","rab.win.Control","rab.win.Treatment ","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
" g__Gemmata",5.13773561422971,5.31135353021726,4.95206012244404,-0.277024842690484,3.25881163735231,-0.0701054242490875,0.449422948330564,0.763838535366642,0.916958141865942,0.614863718165328,0.835846599052027
" g__Fimbriiglobus",0.320049655425564,0.743472949244143,-0.0493283471262451,-0.974100561046354,4.82070321757277,-0.178789547670894,0.403258659664553,0.409375545696814,0.687214088350623,0.371082582028688,0.626728702573606
" g__Zavarzinella",-1.76580032149365,-1.55949874353956,-1.971745429622,-0.178154557709645,4.56965695914818,-0.0362798227213603,0.482009505104624,0.485510746604334,0.732294238074313,0.482259631147134,0.705244480608586
" g__Telmatocola",-1.56979574683844,-1.45986701399658,-1.69970733021502,-0.00225832161379991,4.67104947295668,-0.000447188614557033,0.49966055670007,0.514485641541763,0.765878427226872,0.553175300405065,0.767179994723349
" g__Pirellula",-1.7310275344943,-1.56804979159219,-1.89301403526399,-0.154459292620336,4.52162082101668,-0.0283591679998079,0.482688391704386,0.550994307096639,0.790862139643311,0.552045153560835,0.764439712652001
" g__Pir4_lineage",-1.64696824136852,-1.5613452281449,-1.77765925684949,-0.119577723921388,4.57150387328162,-0.0225257640969859,0.484725051503714,0.505225500694303,0.759702711580552,0.548857443502595,0.759593174120613
" g__Aquisphaera",7.71785654070974,7.90939790284339,7.42024128793773,-0.585732451653639,1.99641215398151,-0.200096327784788,0.358452144402991,0.391130394698094,0.712708127317019,0.0891095385174893,0.339534313381599
" g__Singulisphaera",-1.82332626439613,-1.37532378858692,-2.20366829456948,-0.784208312992844,4.67901117365517,-0.139795720588443,0.426340803978026,0.402656648765123,0.644495286880076,0.409300249128942,0.620288249928076
" f__Isosphaeraceae",5.56940695097518,6.00091931001843,5.25338530828552,-0.520555078609444,2.13087914569155,-0.15241898105646,0.385607608166376,0.698731612203151,0.886660642952749,0.190338376695958,0.492202888457576
" g__Tundrisphaera",5.12192026574074,5.94521553558256,4.08990954584526,-1.17877711998849,4.20730376221722,-0.256453502232729,0.322471155120353,0.295128858197065,0.617767874818938,0.0343338223610071,0.205433831726876
" f__Gimesiaceae",5.86980882644749,6.48286712680032,5.28912620948325,-1.16812275089372,2.25206688366549,-0.343487986927283,0.262907620459125,0.322829557544168,0.637348447661315,0.00842619652888666,0.102128735011993
" o__Planctomycetales",5.34893013103981,5.35378328899167,5.34288291795494,0.00633225487585953,3.09365757103718,0.00117910536503805,0.498641304400081,0.755382004140465,0.915026373742406,0.856982332111699,0.947396810544379
" g__SH-PL14",-1.66496718041412,-1.58953813314113,-1.72117622091994,-0.17020568664516,4.59134604890832,-0.0333679228437481,0.481657609402041,0.563088769610327,0.797470806983029,0.596458702784414,0.780991900402757
" g__Schlesneria",3.28066450681177,3.82139421547024,2.99019226451093,-0.646819635534831,4.63503831556294,-0.124338457534585,0.410726412231406,0.658251757240429,0.861099591107975,0.315410264758524,0.615371266254957
" g__Planctopirus",-1.76197040820133,-1.62559670053046,-1.96007388880937,-0.159494322871445,4.37861075603867,-0.0264699541879589,0.483695652801637,0.522015503599197,0.758850230319563,0.518050007498015,0.741054887683057
" g__Sumerlaea",-1.2375274605338,-1.61122186631277,-0.818715733529952,0.842738739831891,4.54517270646222,0.15916278392862,0.41372282950696,0.452874197479918,0.70276813250391,0.415963241829401,0.649102266519493
" g__Hydrogenedensaceae",-1.5228010173996,-1.59527137389879,-1.41545749005715,0.124091640202874,4.20224949064241,0.023055899556981,0.487771739601008,0.522669273852254,0.764160439541586,0.529678496668088,0.747595277829721
" g__FCPU426",5.06361560336158,5.45740930653382,4.69836185429384,-0.631841393497465,2.61643158508188,-0.209694046703939,0.372708762865202,0.386764437018453,0.699205337464569,0.148761157310806,0.435546293188576
" g__Turneriella",-1.49828424598354,-1.65723084261391,-1.26468621908572,0.386698701336613,4.28768199238151,0.0733506227677077,0.460597827611812,0.562362043511438,0.79795326039844,0.551035480996372,0.760123407233513
" g__Subgroup_10",-1.20028028891414,-1.31041020641006,-1.05584788839947,0.395898223220382,5.62049675294257,0.0642921969065874,0.468431773111395,0.567607408311745,0.805303526160927,0.58308219989437,0.77727470037988
" g__Subgroup_7",-0.913068245756068,-1.28615212715082,-0.319621931868164,1.1458006858762,5.55338834046303,0.182724793352725,0.416836391608113,0.426843952102603,0.694380677941654,0.368322046071017,0.608730634106993
" g__11-24",-1.43389817176539,-1.4276120945785,-1.43879213197464,0.17307547915391,4.79838233410939,0.0326577885598824,0.48811948450272,0.492776126121965,0.765454895816278,0.529536526899159,0.758807038888442
" g__JGI_0001001-H03",-1.17904301348349,-1.58727422386271,-0.671160394571742,1.18278670722856,4.65627535796925,0.208463074736177,0.402173916955569,0.393174967750292,0.655704597741057,0.316685144540255,0.5634724923047
" f__Blastocatellaceae",-1.27091407408455,-1.54624460637129,-0.977292028918529,1.03729515835968,4.92924012501415,0.18198792498642,0.408689752439917,0.372723278804119,0.62875754002145,0.399586924266463,0.623908282853063
" g__Blastocatellaceae",-1.76597400778474,-1.55330778326189,-1.96127622379305,-0.389564390405639,4.85605712145837,-0.0703786622216327,0.465037340113844,0.535680976512655,0.784252487713902,0.511791087464924,0.735466486211977
" g__Blastocatella",-1.77092674209858,-1.52622450627082,-1.99189545498264,-0.328254657605832,4.6361937755316,-0.0677374608267414,0.466032610008076,0.504086888140441,0.749781473901618,0.478860037784806,0.712327791696014
" g__RB41",-1.74534436471071,-1.57990346331914,-1.93331598662342,-0.193590649679173,4.43305420136101,-0.040201391339543,0.47589952570715,0.516691697968297,0.755153191576718,0.489618298160987,0.708478172302461
" g__Bryobacter",11.171738426913,11.4080543926281,10.7223095805491,-0.679133295781264,1.23359238907305,-0.498388588661937,0.278343527228235,0.00418861370539485,0.0955797534793821,0.00959698948515776,0.108140300874687
" g__Paludibaculum",-1.20699598697179,-1.69211764914656,-0.616555011112593,1.29152119987718,4.53485552661679,0.251655824349606,0.382213175190214,0.292345407499198,0.559327331369781,0.260170784243992,0.484793981394125
" g__Candidatus_Solibacter",9.60519693072215,9.84200619878001,9.08032004273234,-0.889735619764476,1.44388301745835,-0.575495104648519,0.241168491859471,0.00109642536203765,0.058249685568676,0.00268864359788594,0.0654283764694256
" g__Vicinamibacteraceae",-0.940459993807071,-1.62223026438934,-0.138396203701626,1.87710879787878,4.87226405926283,0.338854610496924,0.350543484572854,0.169471126613312,0.436176668460661,0.117387352238336,0.331660061054579
" g__Subgroup_13",5.30035497489997,5.82461162743078,4.80294773151679,-1.04497687041542,2.78836260796656,-0.261046488567087,0.313858703962883,0.276401121485588,0.599276606447844,0.0308875740384088,0.192496939656132
" g__Subgroup_12",3.50960802903481,4.03992365150907,2.68436704921104,-1.21637106908534,5.03156906477241,-0.210900431084096,0.374320657333457,0.245876479970393,0.570939364790743,0.151999550518231,0.436331834924333
" g__Subgroup_2",13.8281102980898,14.1185662454535,13.1979836090383,-0.881350103045114,1.44787656386493,-0.544162674730598,0.260869577141704,0.00317349695800495,0.0868561534799696,0.00378093342205241,0.0727705182932514
" g__Candidatus_Koribacter",7.20217338767519,7.59858286918678,6.73065132840504,-0.724836365300343,2.08955221656765,-0.25319553252267,0.354619571324991,0.321606567286855,0.659519717184742,0.0864199148767233,0.336156117323805
" o__Acidobacteriales",13.2368164804526,13.4700483361815,12.8194976635234,-0.893315137423379,1.20947323284094,-0.64116763074079,0.208559799585023,0.000574068789321903,0.0470149366090429,0.000472460380688284,0.0326533340515591
" g__Subgroup_15",-1.87472399036371,-1.34809312974027,-2.31763885736818,-0.867007623839305,4.49983500073911,-0.172445015560019,0.408010865842841,0.354920484321245,0.629043571357704,0.356215949910294,0.594930733804126
" p__Acidobacteriota",-1.75781437343156,-1.25716419920775,-2.20507549852466,-0.932109283208165,4.6094500836439,-0.178408596841323,0.41508152510205,0.363994159834855,0.633964456038472,0.365526272177035,0.597629432042408
" c__Acidobacteriae",-1.88989577799744,-1.65181482543971,-2.10690267508536,-0.380333634028033,4.70153934263521,-0.0710894184547234,0.467752886511856,0.504430494305446,0.750317013339302,0.511447963065501,0.726678342742928
" g__Edaphobacter",6.81963663164995,7.01588712260721,6.46684990619702,-0.317046992129847,2.23393809806637,-0.0907699560777048,0.433808556559066,0.795262615354631,0.931768439136275,0.479325975930094,0.760298931626483
" g__Granulicella",9.39814935751284,9.45759428815123,9.33503672390156,-0.171253766499784,1.65367516285691,-0.0916653636518588,0.459606247318564,0.624801136678501,0.868467079832379,0.637709314644004,0.851954810919466
" g__Acidipila",10.1632893347033,10.3207112681367,9.91158379989456,-0.488773678719732,1.63177843622329,-0.234280180159346,0.384928721571025,0.231405163411297,0.597189157817397,0.142189334175507,0.428768698380818
" g__Acidicapsa",5.91053050761474,6.28242854595759,4.8866335121822,-1.3614277948167,3.21137435675996,-0.352382192537907,0.307535650225681,0.00970082160935447,0.141796536937279,0.0272052525853984,0.184745620874664
" f__Acidobacteriaceae_(Subgroup_1)",7.57872518077418,7.90816520106721,7.1257900328344,-0.488708434618464,2.18008893748306,-0.132074870516094,0.408010865842841,0.32632368790098,0.675214260135796,0.300193230094137,0.616941569574211
" g__Occallatibacter",10.7513763760191,11.4084790847264,10.3344044009035,-0.772389781943399,2.03829147736936,-0.337130247895429,0.34894773211397,0.0746949906538325,0.365309364761828,0.0882963023291397,0.342119025203046
" g__Terracidiphilus",-1.76542682449754,-1.54946028782327,-2.0552468971704,-0.445426078289085,4.72446280276076,-0.0873913715313906,0.461277175411288,0.479171832700227,0.735586172060253,0.49956750666941,0.710349249613327
" g__Subgroup_17",-1.61829730593495,-1.56872121881104,-1.65812105949325,0.119807479645663,4.64472899930866,0.0243727918081032,0.487440597902907,0.537599857284877,0.773286889439263,0.547666779822479,0.750171178340467
" f__Vicinamibacteraceae",-1.74876966743791,-1.59017872536918,-1.90319893778964,-0.23020961218413,4.53815637746604,-0.0543080564091166,0.476902174803273,0.461214177529577,0.722837274266873,0.48024708129578,0.707102084153548
" o__Vicinamibacterales",3.34936773727544,2.97868223177959,3.93291545349366,0.293640430140091,5.81427750175477,0.0437644637420243,0.482688391704386,0.688083634535597,0.881834263002935,0.768258996277579,0.907735465855729
" g__Subgroup_5",3.67120502401209,4.10173435813379,3.25992094058338,-0.911974762797287,2.68009375241614,-0.269321536366347,0.329260021001002,0.116889405118481,0.386182214661926,0.0584028974841203,0.258875313618702
" g__SJA-28",-1.50352914920408,-1.63330919183017,-1.32765260443422,0.390835547831216,4.71798923536375,0.0697924425928542,0.471467392405281,0.473705890258008,0.735155528322776,0.481371135743015,0.70527364712951
" g__Kapabacteriales",2.56328426559445,1.39466620192686,3.16348386945186,1.77219878431972,4.74715233352812,0.314483101947997,0.349184788989497,0.132749480964075,0.415919775046145,0.0974917981725937,0.338555224865719
" f__Gemmatimonadaceae",3.74060026004263,4.22858164639461,3.1919276853856,-1.15222465419993,4.54510217280193,-0.24136309713325,0.339673919916166,0.193782789354164,0.502112868738921,0.0614632677819443,0.2720054104213
" g__Roseisolibacter",3.14355687393296,3.75013891447736,2.55030777278339,-1.27694957273228,4.89678056805927,-0.243226674339688,0.344195525975827,0.212022598703079,0.500108399628617,0.0989334698948573,0.344157615220396
" g__Gemmatimonas",3.18841805139348,3.53958978541343,2.71133738512568,-0.554501723239918,5.30383514812381,-0.100468950943557,0.429347828859561,0.556208151293085,0.808399276870327,0.440168362943778,0.71166716562807
" g__OLB12",-0.879498284964846,-1.57931974658569,0.208563379796932,2.40497991289496,5.10926891618437,0.421448490264424,0.327902247823971,0.125491398741478,0.340832246040581,0.0996944723865373,0.286686365332771
" f__Microscillaceae",0.554601272505324,-1.39246091034811,4.79771903932375,6.49316907078257,5.51409584163075,1.03990024348921,0.150712857159007,0.000121963432464894,0.010180024245967,6.94043915700031e-05,0.00887698230517403
" g__Chryseolinea",-1.05733579463898,-1.59204380840545,-0.452776196483638,1.25320645018851,4.39733127041559,0.237836275000119,0.38383152646184,0.319351296349135,0.583698045372964,0.267041962889021,0.493838646446668
" g__Ohtaekwangia",-1.53072211006731,-1.58948435506418,-1.46044259757029,0.290904354536202,4.73554894587387,0.0523555048276206,0.477257298906524,0.531455010088224,0.768625907193512,0.547754004654263,0.752396682995773
" o__Cytophagales",-0.532602319864873,-0.988020143969681,0.0302639419820023,0.813033283388194,4.96692510845492,0.148213978441168,0.420516307483978,0.448578470265408,0.702342119125343,0.436103505314816,0.655102179404748
" g__Flavobacterium",-1.06723991451436,-1.59987039359397,-0.500772249133295,1.56130495739639,4.79871099264091,0.270288376266648,0.369993216488997,0.273435131830333,0.546259273573749,0.209903201997665,0.449113568220475
" g__env.OPS_17",2.25261211944824,0.676292580533913,3.29065705781074,2.19869685647375,4.77482340438085,0.420344070199755,0.280570662626104,0.0564067670303499,0.249266317797143,0.0138592470873784,0.121541984164342
" g__Chryseobacterium",-1.73098439666143,-1.49499641795466,-1.99582144997456,-0.469626013625657,4.46778125592283,-0.0905340740899451,0.457569587520614,0.491405086584573,0.747533947133777,0.486551027034348,0.718667737941191
" g__Fluviicola",-1.70386969903775,-1.54852324964675,-1.87917813259942,-0.270207154674339,4.34097589074286,-0.0501258049238326,0.475220639107479,0.511229343082381,0.751397717998406,0.510008155442794,0.727227683427588
" o__Sphingobacteriales",-1.13972290440728,-1.24916127614297,-1.06638344261304,0.116108889661678,4.80322145112569,0.0201829172050519,0.489809783000769,0.498564701055193,0.754689990197631,0.524599381556389,0.745162867853941
" g__KD3-93",-0.939710055290065,-1.56668453454694,-0.155457663208472,1.97367560360515,4.76542296788762,0.365507264296758,0.349184788989497,0.141841719179106,0.396003111089359,0.123628491409864,0.333649924187646
" g__CWT_CU03-E12",6.09846633589238,6.12882467682435,6.06984635596563,-0.171892013124222,1.71969758370534,-0.0556411844545654,0.453496267925223,0.481100338573987,0.780582139663564,0.564394291121672,0.802534260504464
" g__LiUU-11-161",-1.6503957765447,-1.58265334210678,-1.727061124564,-0.0847759053010417,4.45753265919314,-0.0129101882250646,0.489809783000769,0.520219207163063,0.773162028548635,0.520910876096429,0.739353831033846
" g__S15-21",-1.68216962387819,-1.2768322446105,-2.08967943879552,-0.588379886137567,4.69568932931576,-0.113750303301958,0.442634082341278,0.466636856924496,0.714598728904618,0.457014782301557,0.665440612447286
" g__37-13",5.38625517430115,5.40308341303046,5.37588425585014,0.0363247471974493,2.11893949438107,0.0138670209807237,0.492871690701533,0.741013193702417,0.905436577014377,0.853860818260154,0.943735601659198
" o__Chitinophagales",3.34252569897243,2.75598792327353,3.92601738383711,1.32654039658328,3.46446066772232,0.318150368732385,0.297554357138719,0.151332902334822,0.437154262425766,0.0259949833147048,0.171960468347841
" g__Aurantisolimonas",-1.74477240601672,-1.67463192506943,-1.80677328998641,-0.0351528462615249,4.50496929131973,-0.00741841177485716,0.496266123700782,0.514826489285757,0.75859088221113,0.503891232906495,0.720539064648618
" g__Terrimonas",-0.939371047557198,-1.67695720710813,0.0298555135671297,2.20958370186109,5.24492335917585,0.373729374308434,0.322690225191448,0.119721826098783,0.345840604153588,0.0997232141026582,0.286406621461142
