"","Intercept::Est","Intercept::SE","Intercept::t.val","Intercept::pval","TreatmentTreatment :Est","TreatmentTreatment :SE","TreatmentTreatment :t.val","TreatmentTreatment :pval","Time_PointSummer:Est","Time_PointSummer:SE","Time_PointSummer:t.val","Time_PointSummer:pval","TreatmentTreatment :Time_PointSummer:Est","TreatmentTreatment :Time_PointSummer:SE","TreatmentTreatment :Time_PointSummer:t.val","TreatmentTreatment :Time_PointSummer:pval","Intercept::pval.holm","TreatmentTreatment :pval.holm","Time_PointSummer:pval.holm","TreatmentTreatment :Time_PointSummer:pval.holm"
" o__Trechisporales",-1.58558141053963,1.05589313014,-1.49591620721712,0.242326271476084,0.268725073797032,1.49325838506057,0.174610435907568,0.518533434219002,0.224752702677556,1.38248862704298,0.169426741110711,0.50933731080726,-0.128680083177397,1.95513416619074,-0.0604175505405606,0.547120670929352,0.97910627602446,0.99721510359269,1,0.998116025559689
" g__Stypella",-1.53515238536811,1.06792386822388,-1.43232369698194,0.270727161039204,0.039714957487486,1.51027241802415,0.0200321986978286,0.563678553872021,0.730571037365662,1.39824056073885,0.543545192280326,0.493699394978639,-1.12673500722243,1.97741076445704,-0.581006439538244,0.481262453277474,0.953731326784265,1,1,1
" p__Rozellomycota",-1.6579221246162,1.05903675715485,-1.54063618267374,0.274397947882117,0.415979451851027,1.49770414502002,0.261012322277315,0.535585076977335,0.398202842070216,1.38660460097219,0.272324219217468,0.486009407289703,-0.904007334366381,1.96095503234381,-0.458000102921933,0.480030137618181,0.944247368172437,1,0.990770342760838,1
" g__Gymnopus",-1.59733950868255,1.05457002724668,-1.50698512819126,0.239958899390182,0.288282909267926,1.49138723500442,0.198120720563937,0.509080452469162,-0.104602996657478,1.3807562787113,-0.0803741042177127,0.541554080704236,0.0756865883024176,1.95268425568533,0.0376975028160721,0.530176093103494,0.972424243057569,1,1,1
" g__Taeniospora",-1.65379855378625,1.07355315344783,-1.52957973603822,0.252706234092298,0.0138950038521267,1.51823342953432,-0.00180158967176293,0.505734234986684,0.641209169227397,1.40561102520949,0.461574249238812,0.47328164436196,-0.699195819239361,1.98783417527241,-0.347927961308125,0.48784515086244,0.961032279481253,0.999750498956943,1,0.999116356306937
" g__Pseudocamaropycnis",-1.5279002642775,1.05280791340145,-1.4462932454399,0.276932652698281,-0.14103139172682,1.48889522970606,-0.0847282833129671,0.500283774710558,-0.15163327737237,1.37844913011734,-0.10338609458706,0.498476404917566,1.92964095575238,1.94942145485333,1.00005762058234,0.36181767165619,0.957180458189868,0.99893916151966,1,0.993451399641908
" f__Helotiales_fam_Incertae_sedis",-0.676353895016102,1.0359229039777,-0.614914317240394,0.494058519899271,-0.843404138396954,1.46501622037819,-0.607641006196792,0.463409034132347,-0.528564378375104,1.35634146331894,-0.403439667196034,0.544233628145529,0.502201072909482,1.91815649263462,0.280622382864351,0.524627704879209,0.99773407480271,0.99850363676928,0.992055318063255,1
" g__Metarhizium",-1.07673862152401,1.05948821427342,-1.00303440622842,0.389847537584913,-0.647772456940139,1.49834260179992,-0.453106503740242,0.489636335837524,-0.19022094030329,1.38719569709186,-0.124934908135963,0.547322249195751,0.48390519496389,1.96179096849291,0.250810270216572,0.542703600243962,1,0.997849413667513,1,1
" g__Lecanora",-1.0840604526657,1.06945728946688,-0.992972304223879,0.393235103979189,-0.479821672988431,1.51244100314283,-0.327399387386273,0.497163193987502,-0.0792474473540579,1.40024828042979,-0.067622899233838,0.54169693367772,-0.370592522226369,1.98025010887341,-0.179370782496451,0.523396928259271,0.99272092046663,1,1,1
" c__Tremellomycetes",-0.66747602296386,1.03655076442843,-0.631980453708055,0.490050929271044,-0.887870102238574,1.46590414914289,-0.620236844571152,0.451322328860097,-0.810267904390528,1.35716352561647,-0.606438509608064,0.452373041130273,0.454563060713921,1.91931906428489,0.258321611634035,0.505702977338545,0.992821750064204,0.99355268287421,1,0.994996375242821
" g__Hemimycena",-1.65409685119542,1.05916020904984,-1.57734931144313,0.216750283898809,0.188110748211086,1.4978787323642,0.142068388081813,0.543791393352704,-0.0857756984634931,1.38676623744461,-0.0457246005907561,0.523335466068877,0.279008119001475,1.96118362083527,0.138468592212422,0.512140580354341,0.973208446119529,1,1,1
" g__Gorgomyces",-1.62556617820201,1.05847079792804,-1.53140498283236,0.248554124073483,-0.132711703306148,1.4969037578057,-0.0849840287228311,0.483158120987768,0.548591734258239,1.38586358640158,0.390658334634452,0.529768648199026,-0.719882758316438,1.95990707948813,-0.365837963681461,0.487768181328014,0.959406123842261,0.996425797110567,0.996090733862876,1
" g__Ganoderma",-0.627489031058359,1.05660075414953,-0.565484024172679,0.518609541827628,-1.00411081495682,1.4942591165319,-0.689477340439543,0.465167498993034,-0.715009127772115,1.38341512435361,-0.523232013484652,0.470209462541181,1.52720931380796,1.95644443125294,0.799510207912972,0.416350643687198,1,0.998444208997027,1,0.995546876765558
" g__Coprinellus",-0.354520485688899,1.03588028298361,-0.297381663961977,0.507165533066362,-0.933741491018934,1.4649559451903,-0.65668993421006,0.47745623315732,-1.37644507508506,1.35628565933847,-1.04247148549226,0.376692324322583,0.896359974570035,1.9180775738886,0.484839070236047,0.520722066024991,1,1,0.99114755504349,1
" g__Fellozyma",-0.441898716794149,1.04367398390686,-0.390178538126826,0.538144529832251,-1.14622640973309,1.47597790273705,-0.803731503288708,0.426482792119511,-1.03236243241241,1.36649000917409,-0.773035746775016,0.431522270873705,0.756258068481356,1.93250870382134,0.409667162176221,0.522408680966069,1,0.993930235353979,1,1
