"","rab.all","rab.win.Control","rab.win.Treatment ","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
" o__GS20",-0.579893106623078,0.0319114238523728,-1.12354830668889,-1.53238742293083,5.05342802950773,-0.27094213951207,0.367599224280964,0.17771549025521,0.495474774015389,0.209981047627807,0.528217715437331
" g__Mucronella",-0.571877252551359,-0.632315048822523,-0.528861140356879,0.02928779813322,5.59855589158699,0.0039792951184809,0.497722836775189,0.649891513012008,0.885219085948783,0.643796669664745,0.882804274671359
" o__Saccharomycetales",-0.718104532861339,-0.667736432983691,-0.752547680978673,-0.0307744959762069,4.83971710123395,-0.00505924954688117,0.498697916712658,0.518708261209762,0.796562765960745,0.536375617754934,0.81011600614916
" o__Tremellodendropsidales",0.248793495979226,-0.904812796817363,3.40547734828617,4.18270115247449,5.33404307667434,0.676622567268502,0.238126232638452,0.00991016636351796,0.0963386154405798,0.00720656288884121,0.0716018982864718
" o__Chaetothyriales",4.16682781127613,4.8211304400267,3.77493784870941,-1.23420433551958,4.4289761534583,-0.255110351471886,0.361328130306218,0.172609141677655,0.567913476905902,0.10396043201355,0.495175432708283
" g__Clitocybe",-0.84648167672574,-0.553173566821457,-1.08533052764739,-0.740758081687745,5.20003735684703,-0.125459943895009,0.43331164845882,0.338899709918602,0.656107564128911,0.418604050612695,0.717988100298597
" f__Mortierellaceae",0.0939991325562204,0.0650027538094626,0.126234321473333,-0.432477792069598,5.83210935419934,-0.0585863726966185,0.46974626001713,0.526054262736579,0.799179271557813,0.561698618427379,0.841204749485911
" g__Porosphaerella",-0.33004900123052,-0.147107226263074,-0.482902801462414,-0.572499488562767,5.57548944374739,-0.088677988530623,0.456733898740082,0.578551258357592,0.837115104782845,0.587353273268747,0.85059381258698
" c__Leotiomycetes",-0.87293724954651,-1.06632040180545,-0.694972139583264,0.580522391541868,4.6328365594668,0.10393491655191,0.439453127170419,0.479122334905796,0.759551726438487,0.512370494214219,0.788071832290371
" f__Clavicipitaceae",1.19232977424702,3.61502355396539,-0.129794895001297,-3.1294528389671,5.07955337036522,-0.544843456773047,0.262199099975296,0.0247932008659452,0.203816460975326,0.00963048260844656,0.117521853467258
" g__Lachnellula",0.236903339314824,-0.730309152248524,1.71417231840075,2.63304474603897,5.51218172022032,0.432371397741107,0.313151049337664,0.0664484190600878,0.317810174056213,0.0512804433710628,0.276893963337295
" c__Cystobasidiomycetes",0.611846497496967,1.01789271366775,0.295383041989949,-0.85121224431767,5.6921474443468,-0.133218073538203,0.431359794270026,0.430350799774597,0.748408090476422,0.463217980576136,0.782848416188858
" g__Stachybotrys",-0.655670163416533,-1.07616144292889,-0.177889195142495,1.10027091302269,5.22866421965806,0.197191681822963,0.403645836867948,0.270776216274516,0.588583426475109,0.298078492220726,0.620975425203268
" g__Sugiyamaella",0.0826444340699988,-0.0112744241951281,0.165557469877148,0.148925822787035,5.65166966430662,0.0319760260363316,0.485026042196041,0.628279437714807,0.869126747690309,0.622191089716429,0.874187200094245
" o__GS21",2.28758090853958,4.23923387954429,0.31278570957676,-3.21706625699249,4.77418024298177,-0.580140146292175,0.234222524453477,0.0118115540312039,0.121323563860274,0.00229554310581022,0.0491872746736451
" g__Botryobasidium",1.14153333033347,3.6569225403582,-0.128126876493496,-3.05258644099953,6.03602007027379,-0.461090191605935,0.299479175106776,0.0348391703821557,0.258564042571112,0.0255290954182712,0.216578421008521
" f__Helicobasidiaceae",-0.872741328574361,-1.02716357285336,-0.678945304596493,0.541630355839298,4.78105960431618,0.0985860549084131,0.445312501955019,0.448733773390196,0.741927437109657,0.491537396931337,0.777000676835965
"k__Fungi",4.54879176936998,4.79841712014971,4.25179557969288,-0.608491626072385,4.25852875328893,-0.125576351388654,0.424479169396434,0.664398442985043,0.889524532273745,0.39689278914307,0.787118347486483
" g__Talaromyces",0.193321559322749,1.52786507992484,-0.688309063073598,-2.56780672455748,5.18621715021872,-0.441164379728573,0.321405342289623,0.100910000622088,0.374569270386834,0.0741807006094804,0.322630523696909
" g__Mytilinidion",0.371270723625651,0.33186524907238,0.434220869273509,0.114125545957447,5.40890334157048,0.0218824726037094,0.489915420004548,0.600785513737621,0.854704524183652,0.640692268781938,0.879314348065297
" g__Scytalidium",-1.03088505592414,-1.03068650817644,-1.03304121136834,0.0634593227113234,4.39770455419355,0.0147020276525902,0.490566038068754,0.493737002430848,0.785199510326309,0.493175942832766,0.792190083290496
" g__Nectriopsis",-0.383247984474599,0.225717736744961,-0.863384263367351,-1.36887500705411,4.88434036852136,-0.249450934118602,0.397527655041935,0.331921675824764,0.635631208678884,0.295678421043271,0.610892981550536
" g__Ascocorticium",1.46736097614504,1.28722613091704,1.67634394370172,0.618187968657379,5.53873913683624,0.102862427065367,0.45608328067638,0.572424274451468,0.835473583719255,0.578680055101405,0.848794761858937
" g__Phialea",-0.20869647110062,-0.446144320728653,0.0259341665818118,0.501743428006527,5.20909697781603,0.0784966153996527,0.453480808421736,0.485709945126641,0.77218973752705,0.511522267680985,0.798312297420123
" o__Eurotiales",0.543747271814327,0.378362699118239,0.748918162475693,0.321000613447981,5.50185963371304,0.0479283146322344,0.479505530977907,0.620610287011698,0.860719918481567,0.666743899388403,0.891180801511439
" o__GS22",-0.0521284863570903,1.57513094265792,-0.995540933412188,-3.22040850234939,5.76782210584513,-0.505508845714721,0.294079384154265,0.0436777003590774,0.235000249574958,0.0450847461569484,0.23563905100006
" g__Leptodontidium",-0.472650066398373,-1.0011924211177,0.192053418171308,1.58913903467868,4.92753743913163,0.292063161660946,0.369551078457571,0.250703418589466,0.554197341540074,0.217397354434819,0.535594287070275
" f__Mycenaceae",-0.460008914574339,-0.719362907580089,-0.171569526561553,0.77405684959746,5.74340010661149,0.122688429671479,0.441769683279473,0.459810892388578,0.75303139946294,0.437826057095064,0.739303572501547
" o__Sordariales",0.99629828779506,0.818136692255212,1.12749768840481,-0.0685103308891151,4.54547643173334,-0.0115023910756005,0.494140625206989,0.603432272516098,0.856775137277762,0.683596694471859,0.89580424258062
" f__Lyophyllaceae",-0.600898907476078,-1.07052674636127,0.0913470243005809,1.62370678403701,5.04427129982558,0.284969493236981,0.373697921431879,0.199918629190176,0.515140249348971,0.229066682896224,0.537032930497205
" g__Serendipita",-0.805124379085405,-0.620760078570486,-1.00950898818282,-0.658617479672986,4.93129721087489,-0.108743384689888,0.437865974900216,0.411701927530857,0.713218145767223,0.43540706595178,0.748074214050284
" g__Hyaloscypha",0.820068899866698,1.05140249072008,0.58928626771189,-0.814380622590319,6.27736523504098,-0.117092962280575,0.440755210455733,0.514397068687884,0.807497365925352,0.511047188102816,0.817451053857639
" g__Chamonixia",-0.918729793874842,-0.848190926472715,-0.990532880168183,-0.252457049160489,4.70397802744005,-0.0441248299100234,0.47364996840119,0.516482739074418,0.80136488004764,0.506840298824405,0.800336652897048
" f__Thelephoraceae",-0.931967792942117,-0.962487658344278,-0.896225181382864,0.141788324667809,4.4645014412223,0.0261156558294519,0.487630208770517,0.522761186315739,0.797638475425781,0.500309338681096,0.798948216750755
" g__Rhizopogon",-0.971649386412738,-1.02768963250834,-0.915938148580095,0.152418327314583,4.22675049488409,0.0307513924280611,0.48242187562165,0.520824998263144,0.797586773619844,0.541079037951446,0.813560449949983
" g__Auricularia",-0.802422542265827,-1.00842188233182,-0.631988077429371,0.407517159142667,4.49556476219164,0.0771555250751081,0.460286459744971,0.445791461249825,0.743499470983407,0.47133421612509,0.765365911466463
" g__Chalara",-0.762409157866878,-0.643911079264916,-0.846031576552287,-0.296847555500133,5.21106312400739,-0.049912112653239,0.472656250968713,0.522853017862228,0.804959880123355,0.522849171708204,0.796394141864807
" g__Leccinum",-0.948568361005041,-1.03502840606169,-0.867238299173257,0.189861973352401,4.64552577988334,0.0349513610840252,0.479166667403806,0.527718539789124,0.795416045059506,0.521555102511435,0.801636364331097
" g__Ceraceomyces",-0.648820571531113,-0.994203554384724,-0.346949473834469,0.911233888288201,4.83793035462073,0.170555078733553,0.415364586410945,0.356701994690228,0.664878238212721,0.375725558197516,0.679961830958276
" g__Athelia",-0.672669537991369,-0.59957290382158,-0.755360499812944,-0.117974998116802,4.91273716124606,-0.0188178287437197,0.489583333701423,0.556571793435921,0.835494431704213,0.547015139976704,0.828917512342551
" f__Rhytismataceae",-0.865444654973465,-0.943474648771076,-0.771125505583648,0.202646701232096,4.79602455899015,0.0339514578044337,0.483072917265239,0.5952874102773,0.849694825693261,0.514185567526106,0.81105263868711
" o__Sporidiobolales",0.192879418411936,0.995097852179373,-0.424713975408886,-1.49451077405223,5.26291523408714,-0.25438771327571,0.3828125043798,0.271578372254604,0.617997192823219,0.233694213676245,0.604527400252467
" g__Serpula",-1.1329138520488,-1.15811118672972,-1.09083378318045,0.17611619166601,4.47856477433043,0.033483044027871,0.482758621298574,0.496934378025172,0.787698327669301,0.50390486154448,0.788480607329587
" f__Nectriaceae",-0.40407043721356,-0.30236866790108,-0.512120747677407,-0.176313108078308,4.85496412493222,-0.0282126995169978,0.484059857426887,0.527548331643972,0.81134352070645,0.524060531963506,0.81766969812938
" g__Glaciozyma",-0.450062734269462,-0.245000236493825,-0.633980379047825,-0.446952258301441,4.9726270463268,-0.0725401108919242,0.463240079377935,0.570046066770577,0.822571132130303,0.579828353462581,0.837390472096313
" o__Spizellomycetales",-0.856369903890904,-0.619957074828394,-1.03904516626085,-0.444171236289417,4.64124169554015,-0.0819678396251647,0.457031251529003,0.45934122312651,0.737521140762662,0.479152335160938,0.768380158127287
" g__Tuber",-0.968912531892704,-0.99363411661837,-0.956970920553453,0.0749494624063143,4.55580812342079,0.0166568163124957,0.490566038068754,0.51069683390129,0.792829844122008,0.504954368801581,0.79714465383375
" c__GS26",-0.846529522348344,-1.03633303834919,-0.615019693091197,0.566762474480647,4.66243232259331,0.105490997545394,0.446614585240718,0.451344480706278,0.753945013883386,0.490173326517849,0.783418927465595
" g__Ramicandelaber",-0.380497228211857,0.407483026589174,-0.992024010898324,-1.86643736870916,4.7543965722507,-0.330828235558046,0.34482759226404,0.173842293476376,0.462044285307456,0.139221053027086,0.426461841898393
" g__Metacordyceps",-0.491649745423889,-0.354432697476424,-0.588386165775067,-0.145537919446403,4.91629052855925,-0.0301439754913605,0.484059857426887,0.578092177134195,0.841933710222982,0.617478588546747,0.869144633965435
" g__Sistotremastrum",-0.641863757707418,-0.17851330011082,-1.0465665218329,-1.08618119691845,4.87536388038566,-0.200724909361826,0.402343753586143,0.318015855449742,0.635958138991284,0.308867077639389,0.634522133998257
" g__Pluteus",-0.770097561418449,-1.02028640755855,-0.424581863802739,0.817108045578443,5.05013097686707,0.149481874491586,0.422251141392227,0.378126970557311,0.671951364218411,0.399763390397978,0.696952873273202
" f__Cortinariaceae",-0.924415420335924,-0.945967516375612,-0.895547560145489,0.00682876143310907,4.76957842826493,0.00114307085117523,0.499348958356329,0.573775494177298,0.822458343818404,0.556939757086495,0.812861686438391
" g__Pseudoplectania",-0.852577005820145,-0.800880280929724,-0.90992455245715,-0.220215738489984,4.60267884796604,-0.037833878898902,0.47820429484969,0.522456549521969,0.805892754455227,0.560593911740319,0.821804029514813
" o__Cantharellales",-0.289771999180635,-0.365912590209641,-0.193161030027715,0.127226665440036,4.68327077039249,0.0239208440184021,0.486011711619397,0.510259681506269,0.803753635155685,0.5342916951414,0.823225618944827
" g__Phenoliferia",-0.587532849539276,-0.701555901486324,-0.447696506644967,0.226287581144083,5.01506085054009,0.0457932634774484,0.474609375899148,0.545305543378033,0.814067526497918,0.538070458176268,0.82269344281006
" g__Volutella",-0.0196762372160073,0.116890537977738,-0.177369971030324,-0.187549701368324,5.02129025873873,-0.0361056833044244,0.489583333701423,0.56670821825475,0.832459391572562,0.604913100917159,0.855052770733354
" f__Pseudeurotiaceae",-0.665340011144994,-0.524736377832799,-0.810434910659358,-0.414447193243987,4.70867602206896,-0.0853993382590899,0.458333334815344,0.471500891885031,0.766141570510373,0.498919854165999,0.783906894569851
" g__Oliveonia",-0.952971119819594,-1.00940117977984,-0.886546979268996,0.1486603220171,4.45398631733408,0.0292564536997618,0.483409239362727,0.53492972868462,0.808945260706415,0.540953361249454,0.809785849121011
" f__Cordycipitaceae",-0.662871229610646,-1.09506600784295,-0.213477782164513,1.07395303636572,4.8086995631857,0.179258674855626,0.404684453716797,0.330602838262438,0.634228486371004,0.323608824765682,0.630730671945038
" g__Hyphodiscus",0.699216153317262,1.21761720107606,0.215263773845423,-0.508860543592463,5.22476517873908,-0.0842099623582634,0.455432662612694,0.470203568424008,0.788560761997921,0.524892838870364,0.831648458590483
" f__Entolomataceae",0.401344158129724,0.326681071163192,0.48065885681841,-0.179280270416037,5.55555495712407,-0.0386581501834648,0.479817709047361,0.593369478664392,0.845886759771308,0.648729451451158,0.879697678239978
" g__Rhizosphaera",0.355183989132892,0.976234787644827,-0.100424453454566,-1.23669019862851,5.03808994784439,-0.209149979057143,0.397135420460548,0.341725225602793,0.664011013182096,0.296323955342816,0.648609687007703
" f__Cephalothecaceae",-0.745487896730316,-0.797264849063523,-0.677842870321317,0.151528212202942,4.76786719997702,0.02701703483796,0.486328125483269,0.542986157751583,0.824867646010977,0.552050289772182,0.83326710590746
" g__Hirsutella",-0.626738445150796,-0.813362285201246,-0.433902306987179,0.609868270833407,4.68052740759049,0.121397611337283,0.447916668526497,0.389607058703265,0.706154954055886,0.406864372492389,0.727068926812753
" g__Cladosporium",-0.265244401201158,-0.110601537554029,-0.402182858014229,-0.21582300924825,4.5874455468069,-0.0407942026214578,0.474300586465235,0.553022288430043,0.81807391183418,0.583121296260511,0.837752545636941
" g__Lophium",-0.123006417667152,-0.6788677473143,0.521540078058709,1.42857478437311,5.06321354364981,0.247703827770187,0.387117766069596,0.263995478450115,0.595249619042867,0.252822003961727,0.577755573223332
" o__Annulatascales",-0.686014003338805,-0.901738194764226,-0.508821815463333,0.544593835269124,4.86806243519656,0.095835791186729,0.455432662612694,0.461862274286501,0.755851647743633,0.47284828851844,0.771181165650994
" f__Chaetosphaeriaceae",-0.266403091835789,-0.699464822840023,0.211652109810955,0.971767163420531,4.72071857234741,0.188409761687666,0.404033835655246,0.382087387160707,0.685198873405557,0.336112783405915,0.659136358960353
" g__Venturia",-0.938318221732936,-0.765946943202455,-1.10153513107031,-0.43692861568199,4.87873743230185,-0.0835183119110407,0.452473960027318,0.461309550462856,0.744399171735063,0.468147773294924,0.756363287366227
" g__Xylodon",0.170635861548613,0.526317464969767,-0.151215247365045,-0.758958934772387,4.95109677849958,-0.136363038453159,0.439167211026544,0.488978369886877,0.784195501037793,0.458824458627065,0.77410697136514
" g__Pseudeurotium",-0.602441891264806,-0.894797114073547,-0.282059558898211,0.664195352571946,4.93963240802433,0.123043154620413,0.439453127170419,0.427987703922619,0.729654592849147,0.417624680432628,0.739282191899509
" g__Entocybe",-0.619364339690504,-0.710115509243094,-0.510173065432806,0.240365978657984,4.86936509578155,0.047092547069084,0.471047496145109,0.510258357309249,0.785692377047906,0.521520165454803,0.807860287030253
" g__Aspicilia",-0.282917124079113,0.546345213948658,-0.847448873472386,-1.47668740791957,4.53341070030807,-0.282242350627687,0.363932296857145,0.281785182361832,0.592971168035019,0.207076627670109,0.517420371775759
" o__Orbiliales",-0.954586559402831,-1.0442178168236,-0.845516145344847,0.211528203462302,4.35592922595522,0.0425470346569094,0.474951204529289,0.496165784074935,0.772792077961156,0.506471325536374,0.789307643124986
" f__Ceratobasidiaceae",-0.715833718321761,-0.689312009154241,-0.745591109104176,0.0863838462802748,4.60103034586783,0.0189579553601695,0.49283854191967,0.577230783044457,0.828635420580612,0.56837147927808,0.832608295238392
" g__Malassezia",-0.140840372144141,0.236402716516654,-0.496077115362264,-0.774028571418939,4.75580000683099,-0.141693500553195,0.428106703955896,0.39416151623282,0.716376381841065,0.399807381906534,0.727129139780929
" g__Krasilnikovozyma",-0.394566547711298,-0.244723163219984,-0.599812345889035,-0.474808129262999,4.74265556314193,-0.0899195659461123,0.450227718103819,0.514239082455607,0.807562638503743,0.538296863001253,0.827741523378662
" g__Tolypocladium",-0.0187476489984615,0.180912355514316,-0.219863961959187,-0.38949374706231,4.87261632789415,-0.072589163426415,0.462589461314086,0.543435796121928,0.819872546123348,0.559895318884545,0.836380667240661
" g__Basidiobolus",-0.811447796569454,-0.680277289001586,-0.93753503155656,-0.420360734926661,5.05757218959417,-0.0778423494283831,0.459986989058826,0.435129991187566,0.750866510095713,0.452841433566559,0.771218122975296
" g__Ropalospora",-0.512243600851371,-0.554016387717311,-0.435981719638124,0.17574353092215,4.8240754624286,0.031769188770632,0.484059857426887,0.557428447588246,0.831518990862184,0.595701193853146,0.856822148599307
" g__Mucor",-0.356064311008616,-0.695560114891052,0.0446793397676037,0.70017600511814,4.56856574471146,0.138130556531785,0.427456085893152,0.455796766009554,0.749550823986413,0.434288295133116,0.738059196801153
" f__Glomeraceae",-0.850460511164388,-1.02473917082529,-0.67363368090616,0.536313743693507,4.76154458735341,0.102114054454083,0.449218751812352,0.442118949934001,0.741564847091694,0.471279485302758,0.7621269571148
" f__Hyponectriaceae",-0.0160505131221633,-0.161948096198273,0.113497752321164,0.133580497991033,4.82138731597255,0.0231714279971314,0.486328125483269,0.549794243684207,0.835262384741496,0.618849892694889,0.874780084517664
" o__Hymenochaetales",-0.539709929940474,-0.67516220415417,-0.384298146534197,0.255587120897528,5.09934684777648,0.0463348172446551,0.476562500829665,0.538327221809702,0.819045885745624,0.533846030375435,0.827293936821663
